gameId,playId,tacklers_agg
2018090901,4020,0.1872875169103262
2018090901,4161,0.39255202985589077
2018090901,4311,0.08351321610392083
2018090901,4414,0.1821403486725946
2018090901,4438,0.23782135025347742
2018090901,4596,0.07820863718675983
2018090901,4688,0.0103120376250487
2018090901,4809,0.03159190741471285
2018090901,4924,0.022493924700911116
2018090901,5005,0.2479345583762275
2018090901,5050,0.09074091749681223
2018090901,5150,0.11168538940611256
2018090901,5323,0.1601598693725606
2018090902,210,0
2018090902,260,0
2018090902,305,0.08169507138526874
2018090902,437,0.2515701129164378
2018090902,482,0.10656569812043634
2018090902,527,0.21038713595248765
2018090902,551,0.07812156443763307
2018090902,575,0.22876948627031718
2018090902,695,0.04651562203510196
2018090902,797,0
2018090902,821,0.11009860669770113
2018090902,845,0.05710182089476748
2018090902,885,0.03445498144670282
2018090902,1011,0.017808784570759368
2018090902,1040,0.12241122961110963
2018090902,1182,0.5762362498526675
2018090902,1206,0.06766727733067124
2018090902,1326,0.05311277686689171
2018090902,1406,0.11229858574691329
2018090902,1472,0.047787327230932417
2018090902,1517,0.11389283312870271
2018090902,1614,0.18907114712531153
2018090902,1815,0.0678436395282857
2018090902,1839,0.012523876725597868
2018090902,1863,0.06122569152648666
2018090902,1904,0.0997023509667874
2018090902,2002,0
2018090902,2043,0.2592776701399023
2018090902,2316,0.02870228186006834
2018090902,2382,0.22965158356335771
2018090902,2406,0
2018090902,2457,0.052809886224994815
2018090902,2481,0.36703870912130576
2018090902,2527,0.017930396443949916
2018090902,2558,0.06430647973687295
2018090902,2582,0.09790231976933579
2018090902,2662,0.08398638263693042
2018090902,2686,0.10617277098414513
2018090902,2710,0.05616774338107455
2018090902,2955,0.20152873554444828
2018090902,3299,0.07363474829026978
2018090902,3480,0.08180013066140346
2018090902,3597,0.1409688193424415
2018090902,3674,0.7639298874181895
2018090902,3698,0.07620119722477812
2018090902,3727,0.12087209662194226
2018090902,3751,0.10707611031464408
2018090902,3962,0.13210899542414695
2018090902,3986,0.07343133059163806
2018090902,4031,0.0518323400673983
2018090902,4055,0.10565241327643388
2018090902,4096,0.011492569955539681
2018090902,4120,0.05389189365909691
2018090902,4144,0
2018090902,4173,0.1318947474189675
2018090902,4219,0.1515208573614391
2018090902,4300,0.030100856672327498
2018090903,79,0.14788809374998632
2018090903,149,0.14026985938941006
2018090903,194,0.0763923652950424
2018090903,333,0.03825592644502282
2018090903,382,0.1464609285552855
2018090903,424,0.03404640687776476
2018090903,451,0.04686920093625396
2018090903,513,0.04032185255068672
2018090903,596,0.1372957731554847
2018090903,685,0.20518182410213492
2018090903,762,0.05562828445217018
2018090903,813,0.03831557281743865
2018090903,837,0.06103647974152568
2018090903,878,0.0759103022556953
2018090903,941,0.3045970919558513
2018090903,1074,0.09372666108795052
2018090903,1146,0.11056821300956962
2018090903,1336,0.12926205902355664
2018090903,1444,0.3909317234757547
2018090903,1515,0.27626995114501685
2018090903,1947,0.176581219124548
2018090903,2267,0.09162917250158334
2018090903,2381,0.012187571290284997
2018090903,2405,0.40011614509558013
2018090903,2556,0.6610919841295744
2018090903,2806,0.05976307757038485
2018090903,2894,0.20560893239769318
2018090903,3029,0.2778328645933909
2018090903,3086,0.0712039058312165
2018090903,3139,0
2018090903,3235,0.013078739933853042
2018090903,3264,0.3915503184481867
2018090903,3371,0.2017642654147378
2018090903,3507,0.03420839820911489
2018090903,3661,0.04326551617699221
2018090903,3728,0.14782160705954905
2018090903,3777,0
2018090903,3999,0.05194214066538448
2018090903,4072,0.5800259733829592
2018090903,4096,0.005945321828483225
2018090900,71,0.09913469943662195
2018090900,95,0.27310708931027006
2018090900,186,0.026337553823257358
2018090900,232,0.3949137875234634
2018090900,313,1.1115151098944127
2018090900,622,0.03993522711157611
2018090900,797,0.19647874908036228
2018090900,853,1.060719231142988
2018090900,877,0.20033192664119964
2018090900,901,0.20413598595926666
2018090900,1260,0.017324796411109858
2018090900,1713,0.4758345772647433
2018090900,1737,0.12014193453359359
2018090900,1823,0.3645700776843508
2018090900,2119,0.018989908072316437
2018090900,2199,0.6172415714008107
2018090900,2223,0.0982239043034457
2018090900,2264,0.04590369441428937
2018090900,2288,0.12346049132350018
2018090900,2312,0.12785836196304273
2018090900,2353,0.2859346092457544
2018090900,2440,0
2018090900,2646,0.11073422197847418
2018090900,2732,0.3762858900009166
2018090900,2821,0.06762731467543381
2018090900,3210,0.13294927104443946
2018090900,3748,0.295301068981514
2018090900,3784,0.08868174394534835
2018090900,4093,0.2333187146800399
2018090900,4503,0.03398415983447644
2018090900,4527,0.03768707568390989
2018090900,4596,0.052552281117635574
2018090900,2696,0.0257215252410217
2018090905,228,0.928351907683
2018090905,313,0.010528505946510594
2018090905,377,0.06606912640907889
2018090905,406,0.036300696987264465
2018090905,451,0.5389417545332995
2018090905,882,0.05352609035860983
2018090905,906,0.02682987644820405
2018090905,963,0.11785776864122534
2018090905,1047,0.1488574186076079
2018090905,1138,0.009823474397972577
2018090905,1222,0.2778033531685662
2018090905,1269,0.04271946267016429
2018090905,1441,0.054823275967711124
2018090905,1465,0.06926989513690973
2018090905,1601,0.2877521554067727
2018090905,1689,0.06419885223765809
2018090905,1951,0
2018090905,2062,0.316242187418457
2018090905,2123,0.053986901353869056
2018090905,2169,0.02528865159028022
2018090905,2345,0.038676368971319326
2018090905,2369,0
2018090905,2433,0.13376193983465653
2018090905,2471,0.08954280151160604
2018090905,2516,0.18425496643087086
2018090905,2686,0.16521819327645804
2018090905,2710,0.08999026675005212
2018090905,2777,0.007108126801993531
2018090905,2949,0.0621065116522057
2018090905,3078,0.0542775112542114
2018090905,3125,0.10316720645936575
2018090905,3218,0.007031245286042508
2018090905,3242,0.0062591110921119625
2018090905,3305,0.013535036296505718
2018090905,3371,0.12492058029298493
2018090905,3395,0.00832259155714286
2018090905,3546,0.25876233093938067
2018090905,3621,0.0900071239486764
2018090905,3645,0.16376472811242848
2018090905,4142,0.19329792102029175
2018090905,4414,0.06758199322232844
2018090907,79,0.4462756220952293
2018090907,192,0.20845773865829073
2018090907,498,0.09262907772943764
2018090907,541,0.022868361618346364
2018090907,641,0.061932511948936037
2018090907,686,0.0713405920534331
2018090907,710,0.20589676391795958
2018090907,936,0.02609026631165942
2018090907,960,0.0725560849067151
2018090907,1005,0.09346105152402626
2018090907,1050,0.012235562761710696
2018090907,1079,0.21961767254792847
2018090907,1177,0.07298936198794663
2018090907,1268,0.0363897447451892
2018090907,1292,0.19126058887076441
2018090907,1316,0.15590749112778202
2018090907,1358,0.1681620310027092
2018090907,1382,0.4352987732489164
2018090907,1537,0.47920054678624385
2018090907,1597,0.5143642910657191
2018090907,1638,0.08368165585588441
2018090907,1785,0.12772347997700137
2018090907,2096,0.07976353457481605
2018090907,2200,0.1400425513916513
2018090907,2224,0.10808170206895687
2018090907,2418,0.08295755885294326
2018090907,2463,0.05943775212859875
2018090907,2853,0.029044917697344956
2018090907,2957,0.0
2018090907,3077,0.10763342329017901
2018090907,3122,0.27392053660201404
2018090907,3332,0.14176088298992529
2018090907,3430,0.04162593037080507
2018090907,3522,0.17516926842750533
2018090907,3567,0.09785069588805091
2018090907,3692,0.7142180861089971
2018090907,3777,0.2360273800411518
2018090907,3826,0.11444433735642046
2018090907,3871,0.2433188651065803
2018090906,58,0.05768761945997586
2018090906,87,0.07767232645397745
2018090906,142,0.12642767488689602
2018090906,284,0.07399336285835159
2018090906,354,0.030186579767295354
2018090906,456,0.01452161201368593
2018090906,480,0.01570330824538926
2018090906,534,0.10963793583327937
2018090906,604,0.08960555691225944
2018090906,752,0.1287860409189155
2018090906,776,0.24189178527688956
2018090906,868,0.01893026319120021
2018090906,922,0.031717056468093176
2018090906,1027,0.1656428012458209
2018090906,1113,0.1480066916019815
2018090906,1326,0.13827707192449357
2018090906,1441,0.3622609421272206
2018090906,1465,0.8732473498326325
2018090906,1493,0.20366632150385294
2018090906,1583,0.07835262369676002
2018090906,1799,0.2607880702844604
2018090906,1823,0.1659744028756918
2018090906,1851,0.23690119896208175
2018090906,1949,0.06233609081754114
2018090906,2020,0.12617732270929685
2018090906,2261,0.1952346989982079
2018090906,2310,0.0649649323371176
2018090906,2339,0.027813108742761487
2018090906,2409,0.10338701610775548
2018090906,2607,0.05978349986887179
2018090906,2648,0.04781449074858601
2018090906,2812,0.08549655917340368
2018090906,2868,0.07963304899758408
2018090906,2923,0.09690887672736853
2018090906,2981,0.01007205242212848
2018090906,3051,0.1506356523210548
2018090906,3143,0.3680096700426656
2018090906,3167,0.04606239347449193
2018090906,3195,0.07970919265545785
2018090906,3223,0.02864138795273108
2018090906,3311,0.03093849144713947
2018090906,3335,0.3348666338590549
2018090906,3546,0.08289925411622988
2018090906,3570,0.3351696011778205
2018090906,3594,0.15818374120154424
2018090906,3708,0.1415285442272837
2018090906,3776,0.21047476427765133
2018090906,3834,0.5923393737039792
2018090906,3967,0.20867790582451023
2018090906,4116,0.1263895879570615
2018090906,4140,0.12121704414074727
2018090906,4173,0.2050686908221621
2018090906,4201,0.10623481312867977
2018090906,4229,0.17642812201934585
2018090909,79,0.21848003596897372
2018090909,157,0.040909777521443966
2018090909,225,0.05312522116582383
2018090909,453,0.3374882137123232
2018090909,477,0.36648102448155384
2018090909,556,0.1199629589873844
2018090909,784,0.034404778622518964
2018090909,851,0.19152092815551522
2018090909,1005,0.03162016555018923
2018090909,1071,0.030333477135342464
2018090909,1126,0.044611403219114165
2018090909,1218,0.06664978341496001
2018090909,1446,0.009134362966626645
2018090909,1470,0.033251761097853265
2018090909,1494,0.10817006445875314
2018090909,1535,0.05869869152447875
2018090909,1559,0.1456351529364859
2018090909,1583,0.09544972678626745
2018090909,1722,0.03899157345634896
2018090909,1772,0.06951641848687506
2018090909,1899,0.1656620546441548
2018090909,1944,0.1014101675318619
2018090909,2319,0.19290958603643743
2018090909,2618,0.07483289794936156
2018090909,2699,0.25521946689009545
2018090909,2766,0.05908767896631496
2018090909,2996,0.12604715021544846
2018090909,3138,0.35114507309925996
2018090909,3162,0.17121548255556612
2018090909,3228,0.10254260881558881
2018090909,3273,0.047389530125491165
2018090909,3297,0.11363612153465065
2018090909,3321,0.09235483228953767
2018090909,3366,0.3032177844500625
2018090909,3446,0.11617362120052356
2018090909,3731,0.021728437354392588
2018090909,3777,0.03295574510090681
2018090909,3916,0.02307624384574773
2018090909,3978,0.034655212058931434
2018090909,4002,0.028347668733599632
2018090909,4026,0.011038672001092851
2018090909,1647,0.1495320539359999
2018090910,191,0.07913553063317591
2018090910,414,0.10361736086707671
2018090910,499,0.17115510847783968
2018090910,577,0.04086726448761006
2018090910,676,0.03538160118754941
2018090910,725,0.07418998048172076
2018090910,806,0.065528152248196
2018090910,1381,0.03315022303390978
2018090910,1467,0.22284158445474708
2018090910,1491,0.31836418570138325
2018090910,1536,0.03229389849281084
2018090910,1678,0.10198286201404017
2018090910,1740,0.1753483436550404
2018090910,1764,0.140926559993386
2018090910,1876,0.025835247185112382
2018090910,1865,0.159517450313401
2018090910,2136,0.04301440105638366
2018090910,2226,0.007181137481905478
2018090910,2309,0.13097227276145273
2018090910,2580,0.3423666395085385
2018090910,2649,0.07045604810202183
2018090910,2729,0.10544325217451614
2018090910,2753,0.03416898043667664
2018090910,2797,0.29265070489395173
2018090910,2863,0.5500228167359866
2018090910,3082,0.25111810993101236
2018090910,3130,0.1385570714185203
2018090910,3171,0.19719415823353167
2018090910,3333,0.3031452718643679
2018090910,3434,0.32632059121755314
2018090910,3502,0.1031431707018958
2018090910,3526,0.3254397223019229
2018090910,3550,0.3174137794867064
2018090910,3702,0
2018090912,242,0
2018090912,266,0.2169789029649864
2018090912,316,0.05021333282339517
2018090912,402,1.1041410938372316
2018090912,503,0.08355675661667736
2018090912,697,0.5243184390689457
2018090912,732,0.03648355821969423
2018090912,795,0.12637996201493412
2018090912,919,0.7369394605748307
2018090912,983,0.20890912751484614
2018090912,1103,0.13278248217594238
2018090912,1259,0.03907733020904177
2018090912,1371,0.13121346180480972
2018090912,1395,0.005943443958684354
2018090912,1419,0.1252168435080014
2018090912,1493,0.06601075286563073
2018090912,1639,0.09101278975029979
2018090912,1837,0.05664785615046208
2018090912,1882,0.1642017979977884
2018090912,1939,0.0814559970427492
2018090912,1985,0.10060808718015118
2018090912,2030,0.05118693527357643
2018090912,2080,0.34942042876851215
2018090912,2205,0.04970856832181149
2018090912,2258,0.18316297025822628
2018090912,2282,0.0048495676172953806
2018090912,2348,0.23061477626383206
2018090912,2372,0.29128209396663246
2018090912,2495,0.10997390981071681
2018090912,2635,0.47564066009659905
2018090912,2659,0.1490401459349759
2018090912,2683,1.1126717319652373
2018090912,2724,0.023057607042279903
2018090912,2748,0.14555298983959372
2018090912,2868,0.2970375981559228
2018090912,2934,0.2807387566366839
2018090912,2958,0.28956106214498895
2018090912,2982,0.14052068068736695
2018090912,3006,0.29373066657370833
2018090912,3030,0.10604949248797435
2018090912,3081,0.11670216010985204
2018090912,3271,0.2666807887627584
2018090912,3564,0.10924187908023822
2018090912,3674,0.08555295520361249
2018090912,3781,0.23926811389094127
2018091000,197,0.16037400074973712
2018091000,242,0.14610434239533548
2018091000,494,0.23907799962177034
2018091000,539,0.08684647014928704
2018091000,566,0.15174388519953994
2018091000,785,0
2018091000,1005,0.3218057469601184
2018091000,1051,0.061741126798788584
2018091000,1186,0.0858949325453424
2018091000,1210,0.10220066903747589
2018091000,1254,0.10017219294964405
2018091000,1300,0.11240308526926582
2018091000,1362,0.03241629606689026
2018091000,1451,0.16969255566438568
2018091000,1610,0
2018091000,1672,0.2786332690097208
2018091000,1753,0.12269837780342949
2018091000,1782,0.1049898513615712
2018091000,1840,0.12288131972431904
2018091000,1864,0.10643684476919817
2018091000,1888,0
2018091000,2129,0.12693182228330463
2018091000,2153,0.15862599609526298
2018091000,2177,0.1895614786973908
2018091000,2201,0.006250657556523043
2018091000,2258,0.0442816750597971
2018091000,2357,0.15851088289533416
2018091000,2402,0.03982181610837422
2018091000,2880,0.0595711090768764
2018091000,2944,0.0683101678882832
2018091000,2968,0.039671871421513426
2018091000,2992,0.16689336621855608
2018091000,3127,0.11664430229361443
2018091000,3151,0.1102997670513322
2018091000,3175,0.1166996722227005
2018091000,3216,0.05811991825353507
2018091000,3240,0.11005599917633067
2018091000,3269,0.3680784821764045
2018091000,3298,0.24665398167770664
2018091000,3345,0.4050383566641247
2018091000,3369,0.42871560729472347
2018091000,3549,0.3041364575490251
2018091000,3602,0.09471334305613749
2018091000,3765,0.07961726787140223
2018091000,3879,0.1587202885068673
2018091000,2904,0.18804631041934103
2018091001,124,0.19906545871265108
2018091001,235,0.39448285378441045
2018091001,451,0.05240939529903562
2018091001,475,0.31259767626407203
2018091001,556,0.3338948683621172
2018091001,580,0.16312718386113073
2018091001,604,0.040793530514995804
2018091001,694,0.08747166278048761
2018091001,820,0.09806560600661159
2018091001,915,0.026334829668636137
2018091001,939,0.11115195950291301
2018091001,980,0.29216093853884983
2018091001,1086,0.14584269306111722
2018091001,1214,0.12175893328024556
2018091001,1372,0.19149719451530048
2018091001,1396,0.801708262134958
2018091001,1441,0
2018091001,1780,0.23595621350450907
2018091001,1843,0.11270522494521766
2018091001,1867,0.19095357532258075
2018091001,1946,0.30716051367389935
2018091001,1970,0.2921579733493175
2018091001,1994,0.09986460457508274
2018091001,2089,0.21740946333061992
2018091001,2280,0.1687466114256551
2018091001,2350,0.013742444403125612
2018091001,2737,0.09185007947141405
2018091001,2897,0.08225224627330872
2018091001,2921,0.09158870526028368
2018091001,2945,0.15270255490875176
2018091001,3049,0.0032661647060303806
2018091001,3151,0.04421941303297746
2018091001,3175,0
2018091001,3199,0.016989143156042684
2018091001,3315,0.5863996512131049
2018091001,3361,0.00986641714015168
2018091001,3463,0.2889058327336158
2018091001,3487,0.16322354315573107
2018091001,3602,2.90295913455163
2018091001,3715,0.2788049288625541
2018091001,3787,0.1259467370215972
2018091001,3904,0.16761513558498858
2018091001,3928,0.06350447612586571
2018091001,3952,0.1851450237817718
2018091001,4123,0.09183066932403972
2018091001,4147,0.15477520733945238
2018091001,4192,0.1317841502047728
2018091300,646,0.20269199430815027
2018091300,776,0.02963242451000793
2018091300,829,0.019400007028321613
2018091300,880,0.301228488160701
2018091300,980,0.07442126569157059
2018091300,1090,0.14234740233327367
2018091300,1114,0.07567575779343587
2018091300,1188,0.16751807269253577
2018091300,1345,0.014431701669302547
2018091300,1474,0.06630822770240395
2018091300,1561,0.41839123873440537
2018091300,1585,0.08656249657439882
2018091300,1841,0.08111359937356309
2018091300,1865,0.09867385821428146
2018091300,1969,0.19901192478236523
2018091300,2051,0.12328163374950714
2018091300,2130,0.08587304642865255
2018091300,2196,0.028472259717071745
2018091300,2279,0.14397861852302352
2018091300,2506,0.014301488355987641
2018091300,2547,0.0540538872647066
2018091300,2588,0.08767840161522503
2018091300,2826,0.1505619681780827
2018091300,2979,0.07850612444096935
2018091300,3147,0.029390937622383605
2018091300,3192,0.27834742408583746
2018091300,3301,0.03763595989939234
2018091300,3351,0.06606563892131434
2018091300,3397,0.08541423584932628
2018091300,3421,0.01600253381697596
2018091300,3571,0.047204522144256814
2018091300,3595,0.05503846524622244
2018091300,3640,0.10184380142374648
2018091300,3722,0.056164619534078745
2018091300,3746,0.4111009180903236
2018091300,3770,0.7984001805629533
2018091300,3895,0.22516074889334273
2018091300,3919,0.16952309838798546
2018091300,3943,0.015887319153154066
2018091300,4014,0.11005754933276374
2018091300,4081,0.38446833976147665
2018091300,4295,0.07489625048419866
2018091300,4340,0.07469674780037772
2018091300,4436,0.11122693194794273
2018091300,4818,0.057825420499009704
2018091300,4867,0.16713714653153644
2018091300,4891,0.08357895643773994
2018091300,4915,0.11633385132153715
2018091300,4989,0.1088871845259818
2018091300,5013,0.38318288358694846
2018091300,5059,0
2018091300,5105,0.05081206759556413
2018091602,51,0.034388393327630225
2018091602,75,0.03059476027063418
2018091602,199,0.013840381815741744
2018091602,242,0.023408769740519513
2018091602,298,0.04493397517325081
2018091602,426,0.2239039033899819
2018091602,450,0.04131325436389532
2018091602,516,0.06170678338492395
2018091602,561,0.7947989979705951
2018091602,585,0.09704697288959005
2018091602,658,0.05484789820073878
2018091602,815,0.29514515428591037
2018091602,893,0.24532012410244236
2018091602,917,0.07344970846209216
2018091602,968,0.09201083127034777
2018091602,1024,0.14863158086920467
2018091602,1174,0.016006736475998158
2018091602,1240,0.12639690911052465
2018091602,1422,0.021367559781047846
2018091602,1509,0.30048212758753423
2018091602,1533,0.079662476646007
2018091602,1562,0.19705846377825736
2018091602,1663,0.1154110851120034
2018091602,1768,0
2018091602,1813,0.09237939052537529
2018091602,1837,0.039326508586921695
2018091602,1910,0.10399326859958291
2018091602,1976,0.05824759581356575
2018091602,2048,0.0944682056972202
2018091602,2093,0.0090053438719387
2018091602,2136,0.04522206805866401
2018091602,2160,0.2765091211842475
2018091602,2212,0.06504046628424569
2018091602,2366,0.006750795502212069
2018091602,2478,0.07797270955165685
2018091602,2547,0.0523625434124032
2018091602,2595,0.12980166338056662
2018091602,2641,0.7835131734409178
2018091602,2665,0.06436467095992116
2018091602,2727,0.046169151788403126
2018091602,2799,0.05757855017155705
2018091602,2860,0.050326973852283095
2018091602,2884,0.02163727929470822
2018091602,3004,0.0368544182186143
2018091602,3122,0.1026945018069912
2018091602,3180,0.035011678193202125
2018091602,3236,0.01904494435356951
2018091602,3293,0.07072571445045796
2018091602,3378,0.03530923961279044
2018091602,3763,0.09702930760395559
2018091602,3814,0.24352676899618092
2018091602,3860,0.24838377799105762
2018091602,3884,0.22559111946819319
2018091602,3925,0.27620951092017787
2018091602,4017,0.04668788634403181
2018091602,4041,0.11900679782376504
2018091602,4152,0.04102029549731161
2018091602,4201,0.0
2018091602,4337,0.12132634421005808
2018091602,4382,0.05991522626173031
2018091602,4474,0.06852217039349973
2018091602,4502,0.10734214769421485
2018091602,4527,0.1104417814221737
2018091602,4551,0.5614658373334126
2018091602,4592,0.11364248879762359
2018091603,59,0.010299196229865972
2018091603,169,0.07442424363799596
2018091603,198,0.2237167411502562
2018091603,252,0
2018091603,358,0.059228279986433
2018091603,437,0.21730777651789956
2018091603,461,0.1292089660647023
2018091603,525,0.059756325247790294
2018091603,576,0.16181672247105272
2018091603,844,0.07456384040906089
2018091603,1050,0.07344636121023886
2018091603,1100,0.12807522166848198
2018091603,1171,0.17696200173529358
2018091603,1236,0.02753968587873008
2018091603,1353,0.05366557856433016
2018091603,1377,0.014419375791222721
2018091603,1428,0.05939241542667113
2018091603,1465,0.022922296518877273
2018091603,1562,0.2384582235961643
2018091603,1586,0.03472095846990705
2018091603,1619,0.07782124739431369
2018091603,1652,0.08974628557969362
2018091603,1745,0.055822343982199124
2018091603,1829,0.22556341576746894
2018091603,1853,0.19218173594948235
2018091603,2034,0.1856950854312466
2018091603,2291,0.19410365643245067
2018091603,2346,0.2635972230722056
2018091603,2527,0.7544627594424866
2018091603,2551,0.12991628369809644
2018091603,2579,1.6227670056925407
2018091603,2607,0.11104816924059657
2018091603,2726,0.03693525484956689
2018091603,2805,0.013865999955324206
2018091603,2855,0.0475557233506809
2018091603,2968,0.22483757538059673
2018091603,3093,0.22573484464328053
2018091603,3117,0.24175605963552643
2018091603,3175,0.3169882528340256
2018091603,3490,0.31335743865245225
2018091603,3683,0.09908844213891502
2018091603,3707,0.10665850776368221
2018091603,3775,0.07006687403911749
2018091603,3880,0.26378573586187093
2018091603,3904,0.055710349817272
2018091603,4057,0.09887030386024308
2018091603,4102,0.14128071603041523
2018091604,114,0.4573826422636278
2018091604,177,0.07762572185624783
2018091604,252,0.32397637097765425
2018091604,374,0.054150841234731774
2018091604,508,0.04682766542642054
2018091604,532,0.1574951546876597
2018091604,928,0.20353831762317964
2018091604,1057,0.08430352564243969
2018091604,1081,0.670408842210044
2018091604,1108,0.19621570348273912
2018091604,1154,0.08511257387119034
2018091604,1225,0.2266063193266427
2018091604,1275,0.13029630722179625
2018091604,1316,0.1364199781883789
2018091604,1433,0.13737147818276624
2018091604,1506,0.24125060712620788
2018091604,1574,0.19777124008139813
2018091604,1651,0.38810521414855165
2018091604,1675,0.08651958135173507
2018091604,1699,0.15052355124820765
2018091604,1875,0.11775837782529014
2018091604,1938,0.328469920500411
2018091604,2001,0.6848936664425284
2018091604,2116,0
2018091604,2145,0.06112808468061847
2018091604,2221,0.06526734534702537
2018091604,2411,0.11918590351420735
2018091604,2435,0.2788023938318184
2018091604,2568,0.1815666899754913
2018091604,2635,0.04549756305235251
2018091604,2684,0.06870478432603642
2018091604,2806,0.07390752784834254
2018091604,2858,0.056458781097381304
2018091604,3040,0.0954804564006399
2018091604,3064,0.21276641282318418
2018091604,3352,0.13821877550568126
2018091604,3392,0.07595941340783757
2018091604,3437,0.07517702665578835
2018091604,3461,0.11244259617819834
2018091604,3749,0.06714856965499469
2018091601,93,0.019497298470801595
2018091601,241,0.13875688961971422
2018091601,357,0.0009148422335869932
2018091601,451,0.04794658074488751
2018091601,633,0
2018091601,717,0.01061679297159187
2018091601,872,0.17503489168225272
2018091601,973,0.05693463440033675
2018091601,1075,0.13347140934833363
2018091601,1155,0.11406900501438313
2018091601,1219,0.14238287174594605
2018091601,1336,0.10197305654970687
2018091601,1389,0.08050354654394049
2018091601,1423,0.1385732588727821
2018091601,1510,0.13404387887102676
2018091601,1538,0.04055420826272523
2018091601,1587,0.11190962166236205
2018091601,1676,0.08032851149850252
2018091601,1811,0.16066792206824
2018091601,1945,0.028515544266493664
2018091601,2178,0.02535100526426475
2018091601,2359,0.07028961022210183
2018091601,2615,0.07393426823119681
2018091601,2662,0
2018091601,2981,0.36717024697318446
2018091601,3123,0.15750038290549964
2018091601,3235,0.05655600287094581
2018091601,3293,0.3171512941674465
2018091601,3344,0.0
2018091601,3482,0.04579423109100472
2018091601,3639,0.060194151332819655
2018091601,3667,0.3609111613252608
2018091601,3889,0.23608722145996155
2018091601,3964,0.1570187237111776
2018091601,3992,0.03876488686593311
2018091601,4106,0.02609268153619223
2018091600,93,0.14269208428445804
2018091600,267,0.6406416745548473
2018091600,312,0.1562878799623709
2018091600,415,0.12067229106985718
2018091600,506,0.36674191671399053
2018091600,530,0.2512529964979665
2018091600,632,1.2029977476577887
2018091600,727,0.3385760385698359
2018091600,798,0.025266955707404472
2018091600,860,0.049657414798069774
2018091600,1049,0.07937386406069132
2018091600,1205,0.08071706766698354
2018091600,1310,0.4280422618147902
2018091600,1402,0.25424268435881453
2018091600,1512,0.03331623217750131
2018091600,1597,0.005020963317252984
2018091600,1698,0.11351012014017815
2018091600,1722,0.19888673679626317
2018091600,1751,0.09015394242136615
2018091600,1780,0.12815076270470105
2018091600,1809,0.19704393606236442
2018091600,1913,0.10190051388995602
2018091600,1986,0.08334871239586773
2018091600,2061,0.08320203264392823
2018091600,2207,0.1021907663506965
2018091600,2361,0.31523247926291953
2018091600,2406,0.16079536750733645
2018091600,2493,0.2285723278525531
2018091600,2527,0.10124823138264373
2018091600,2650,0.608916202943818
2018091600,2717,0.07472084205952756
2018091600,2831,0.39275323511347543
2018091600,2872,0.09301839827873577
2018091600,2929,0.23188890057833395
2018091600,3001,0.36135175507515443
2018091600,3025,0.26618199502609063
2018091600,3138,0.06755288857237038
2018091600,3183,0.05617789637055353
2018091600,3207,0.010585591696509106
2018091600,3364,0.08919031960051399
2018091600,3393,0.09573824027124385
2018091600,3506,0.7583712650509684
2018091600,3549,0.13226591215390018
2018091600,3578,0.5157436660385466
2018091600,3605,0.40656516751438126
2018091600,3629,0.11994272713356109
2018091600,3657,0.08755121624043573
2018091600,3751,0.04769501720784197
