gameId,playId,nflId,play_score
2018090909,1944,2559248.0,8.979528358673873
2018090909,2319,2555343.0,2.212995429879903
2018090909,2618,2543491.0,9.562736836431
2018090909,2699,2506106.0,2.4898246567195788
2018090909,2766,2506106.0,15.536460955126351
2018090909,2996,2552415.0,7.858816154132549
2018090909,3138,2506106.0,8.110205006990954
2018090909,3162,2559248.0,5.624665406358957
2018090909,3228,2560711.0,13.231671394185984
2018090909,3273,2560711.0,11.443351361360286
2018090909,3297,2559248.0,13.067703355429007
2018090909,3321,2553435.0,13.588161088914482
2018090909,3366,2553435.0,11.328344834747357
2018090909,3446,2506106.0,-8.273583980252763
2018090909,3731,2553435.0,5.3407973701317895
2018090909,3777,2553435.0,5.555768463052681
2018090909,3916,2507164.0,10.910865684192549
2018090909,3978,2560711.0,2.7853197944252317
2018090909,4002,2506106.0,8.018857882207005
2018090909,4026,2560711.0,13.814341358609642
2018090909,1647,2552415.0,8.834081701222397
2018090910,191,2557997.0,12.190089971757569
2018090910,414,2560894.0,8.38292836172852
2018090910,499,2535698.0,6.926540089283946
2018090910,577,2553454.0,16.136400641888446
2018090910,676,2535698.0,7.41422105031617
2018090910,725,2495700.0,10.185234127738433
2018090910,806,2495700.0,10.745660320748533
2018090910,1381,2557997.0,18.4826882531424
2018090910,1467,2560735.0,4.852839127441111
2018090910,1491,2553454.0,-1.2889490136023536
2018090910,1536,2553454.0,17.020541289672757
2018090910,1678,2532978.0,3.245416171729498
2018090910,1740,2495459.0,10.15075860071979
2018090910,1764,2532978.0,3.307156361772769
2018090910,1876,2557997.0,14.481841139531827
2018090910,1865,2557997.0,9.627950859902834
2018090910,2136,2557997.0,16.537415391421902
2018090910,2226,2560894.0,17.600592082199917
2018090910,2309,2550353.0,9.991335044752088
2018090910,2580,2535698.0,7.69669375108816
2018090910,2649,2535698.0,6.8178685176230065
2018090910,2729,2539205.0,7.762970868439146
2018090910,2753,2555224.0,16.635276934687802
2018090910,2797,2552458.0,5.816762299971893
2018090910,2863,2552458.0,0.03956265767029343
2018090910,3082,2535698.0,3.282627149377044
2018090910,3130,2534436.0,7.148689507510645
2018090910,3171,2535698.0,4.516525496793272
2018090910,3333,2557997.0,6.54210407877912
2018090910,3434,2552458.0,-4.503622629274718
2018090910,3502,2535698.0,12.522538670319342
2018090910,3526,2534436.0,6.484096625847165
2018090910,3550,2534436.0,10.534883164812653
2018090910,3702,2555224.0,20
2018090912,242,2558250.0,20
2018090912,266,2550617.0,0.6638168095414549
2018090912,316,2550617.0,12.733775107462893
2018090912,402,2550284.0,9.266891801410228
2018090912,503,497236.0,9.449656487923427
2018090912,697,2543509.0,0.845328489277346
2018090912,732,2555418.0,8.929613060408428
2018090912,795,2550617.0,6.452137320665248
2018090912,919,2495448.0,-1.7209495618925876
2018090912,983,2543509.0,1.8212463986809135
2018090912,1103,497236.0,9.197491152714576
2018090912,1259,2540200.0,16.632857294381484
2018090912,1371,2495448.0,19.2512535475877
2018090912,1395,2543495.0,11.967866865415443
2018090912,1419,2556460.0,10.749339884646833
2018090912,1493,2550617.0,3.3124130266999563
2018090912,1639,2552429.0,8.765874674871938
2018090912,1837,2555418.0,13.748716867597937
2018090912,1882,2560810.0,8.77420228794378
2018090912,1939,2550617.0,5.556530432668041
2018090912,1985,2558250.0,6.0231969567136465
2018090912,2030,2552636.0,15.062060214023909
2018090912,2080,2555418.0,10.753126815350518
2018090912,2205,2543495.0,5.3926563994159515
2018090912,2258,2495448.0,6.999334808364308
2018090912,2282,2495187.0,12.411742108932874
2018090912,2348,2495448.0,1.7211848540187753
2018090912,2372,2495448.0,5.653661390995886
2018090912,2495,2558250.0,1.6728610603337053
2018090912,2635,2556460.0,-3.5390660780668792
2018090912,2659,2556460.0,-1.4957459297614104
2018090912,2683,2556460.0,5.737219318082664
2018090912,2724,2495448.0,8.504122513663194
2018090912,2748,2552429.0,2.6644743784968394
2018090912,2868,2540200.0,2.5347148821587755
2018090912,2934,2495448.0,3.16500989224169
2018090912,2958,2543495.0,10.891852005660136
2018090912,2982,2495448.0,3.9545788839534968
2018090912,3006,2543495.0,2.426986846622255
2018090912,3030,2543495.0,10.625994020925987
2018090912,3081,2555418.0,11.546253536778494
2018090912,3271,2560810.0,3.499089841079501
2018090912,3564,2495448.0,9.89404950111008
2018090912,3674,2555418.0,8.004201515529083
2018090912,3781,2543509.0,-1.7163764875873664
2018091000,197,2553451.0,9.042872984289271
2018091000,242,2553744.0,6.875014937572387
2018091000,494,2543828.0,1.0728952646441012
2018091000,539,2543828.0,13.889186808067874
2018091000,566,2543828.0,7.596944462366047
2018091000,785,2495328.0,20
2018091000,1005,2558052.0,4.260883525386226
2018091000,1051,2560765.0,14.744101600935629
2018091000,1186,2560765.0,11.602560451277894
2018091000,1210,497326.0,-1.9850138876681993
2018091000,1254,2553451.0,12.892006224059694
2018091000,1300,2543828.0,11.621855808923097
2018091000,1362,2543828.0,17.360387218074884
2018091000,1451,2532884.0,4.7548304223788085
2018091000,1610,2553451.0,20
2018091000,1672,2556462.0,10.692603782836924
2018091000,1753,2558052.0,11.417921013314912
2018091000,1782,2558052.0,8.648827896357835
2018091000,1840,2558052.0,8.588119030472429
2018091000,1864,497326.0,10.38479444918865
2018091000,1888,2540020.0,20
2018091000,2129,497326.0,4.357664074968973
2018091000,2153,497326.0,6.617066509636741
2018091000,2177,2558052.0,11.642010962204571
2018091000,2201,497326.0,19.017647212046505
2018091000,2258,2531332.0,12.714171179090815
2018091000,2357,2531332.0,6.09824390844207
2018091000,2402,2543828.0,17.004198771613844
2018091000,2880,2540203.0,10.330237949922331
2018091000,2944,2532884.0,14.160588900624534
2018091000,2968,2540020.0,15.544939528875373
2018091000,2992,2540020.0,11.755049856841678
2018091000,3127,497326.0,7.892635925554385
2018091000,3151,497326.0,6.354857385101562
2018091000,3175,2532884.0,8.294608238308093
2018091000,3216,2560765.0,13.449317923196169
2018091000,3240,2532884.0,12.828214984756286
2018091000,3269,2558052.0,-7.986897117615704
2018091000,3298,2543836.0,4.869100873067715
2018091000,3345,2540020.0,10.749666592559654
2018091000,3369,2540020.0,5.802142140823086
2018091000,3549,2556453.0,4.246807428443958
2018091000,3602,2558052.0,12.757003622288163
2018091000,3765,2561137.0,9.182990894808219
2018091000,3879,2531332.0,10.678075988528061
2018091000,2904,79860.0,15.302197657575583
2018091001,124,71265.0,5.7954795435581
2018091001,235,2495663.0,11.03276328362312
2018091001,451,2532899.0,6.780408375806533
2018091001,475,1032.0,7.49002491955684
2018091001,556,2557898.0,0.9865810218154092
2018091001,580,2540169.0,10.586987205720462
2018091001,604,2552475.0,17.27102784728785
2018091001,694,2534241.0,1.2891280685418298
2018091001,820,71265.0,8.970805835766491
2018091001,915,2495663.0,19.897600719366288
2018091001,939,2550597.0,10.240633733715985
2018091001,980,71265.0,4.130595085753271
2018091001,1086,1032.0,-1.227918722047436
2018091001,1214,2540169.0,1.2294852924040338
2018091001,1372,1032.0,7.774114799028704
2018091001,1396,71265.0,10.294108823397055
2018091001,1441,2532899.0,20
2018091001,1780,2556885.0,6.084275748199542
2018091001,1843,2552487.0,7.420804158462184
2018091001,1867,2556885.0,12.133541656495135
2018091001,1946,71265.0,4.468285650082928
2018091001,1970,71265.0,2.26883953985576
2018091001,1994,2556885.0,9.31013678290658
2018091001,2089,2556885.0,4.244507121382913
2018091001,2280,2543498.0,7.153804009906484
2018091001,2350,2557898.0,5.468395840634271
2018091001,2737,2557898.0,0.3190810888050071
2018091001,2897,2543498.0,6.632957595779501
2018091001,2921,2543498.0,8.822164933754873
2018091001,2945,2557898.0,6.456602545608265
2018091001,3049,2556885.0,14.604052562688652
2018091001,3151,2552475.0,12.324817874641868
2018091001,3175,2552475.0,20
2018091001,3199,2552382.0,9.432598967865385
2018091001,3315,2543498.0,2.9325649400187865
2018091001,3361,2540169.0,11.333604139165741
2018091001,3463,2556885.0,6.367818595488155
2018091001,3487,71265.0,1.9698166422512702
2018091001,3602,2557898.0,3.845637193959746
2018091001,3715,2552382.0,6.918056857291844
2018091001,3787,2543498.0,1.708221445052338
2018091001,3904,2556885.0,8.094825049504786
2018091001,3928,71265.0,12.541474969297086
2018091001,3952,2556885.0,12.200477220968216
2018091001,4123,71265.0,11.834039258031295
2018091001,4147,2534241.0,7.412644088165949
2018091001,4192,2556885.0,11.863876879729215
2018091300,646,71269.0,-4.849310067196863
2018091300,776,2552559.0,13.423348481432576
2018091300,829,2540156.0,16.5886341528423
2018091300,880,2495450.0,0.3559537668425161
2018091300,980,2550256.0,9.221188090211982
2018091300,1090,2555466.0,11.035281496683988
2018091300,1114,2555466.0,11.020049018429996
2018091300,1188,2552586.0,7.006360128269048
2018091300,1345,2557976.0,18.023272399713235
2018091300,1474,2543847.0,10.71079889957025
2018091300,1561,2543847.0,-4.308940268441756
2018091300,1585,71269.0,4.726187012354121
2018091300,1841,2540156.0,7.001205140721675
2018091300,1865,2555466.0,10.782304288624319
2018091300,1969,2552559.0,3.949703787136076
2018091300,2051,2555466.0,-0.31311651122209216
2018091300,2130,2555466.0,11.751142484208518
2018091300,2196,2555430.0,14.651118145134555
2018091300,2279,2555430.0,6.252406855333458
2018091300,2506,2555430.0,19.259724617935458
2018091300,2547,71269.0,8.56841872590589
2018091300,2588,2560957.0,11.33549466375022
2018091300,2826,2540148.0,5.348970520948223
2018091300,2979,2552468.0,7.401625596153081
2018091300,3147,2552586.0,15.116404987879681
2018091300,3192,2555466.0,7.404864701032937
2018091300,3301,2555430.0,15.450889670390929
2018091300,3351,2555209.0,11.600992651212565
2018091300,3397,2552631.0,7.436702003244122
2018091300,3421,2540156.0,17.235696234641146
2018091300,3571,71269.0,9.741489410071623
2018091300,3595,2552402.0,14.539811502556983
2018091300,3640,2552631.0,8.811483784726788
2018091300,3722,2540156.0,9.905633814607526
2018091300,3746,2495450.0,7.297664344763515
2018091300,3770,2540148.0,-2.4744181116053747
2018091300,3895,2543847.0,6.9643338496897425
2018091300,3919,2550256.0,1.2588327682733524
2018091300,3943,71269.0,11.528986592485364
2018091300,4014,2552402.0,7.056093819039184
2018091300,4081,2552631.0,6.318738842920684
2018091300,4295,2552559.0,8.3742421814927
2018091300,4340,2495450.0,10.359792021505413
2018091300,4436,2558010.0,7.111833434129538
2018091300,4818,2552631.0,10.72406619771802
2018091300,4867,2560957.0,2.928936798573572
2018091300,4891,2555209.0,8.04215767629536
2018091300,4915,2552631.0,9.522955564800196
2018091300,4989,2550256.0,9.711661443899315
2018091300,5013,2552468.0,2.152586025975075
2018091300,5059,2552468.0,20
2018091300,5105,2550256.0,15.101677701421535
2018091602,51,2558204.0,12.40507796131436
2018091602,75,2495448.0,12.415986920507077
2018091602,199,2558204.0,18.23930215491579
2018091602,242,2555306.0,7.083369248721454
2018091602,298,2552608.0,17.697174806381888
2018091602,426,2541785.0,1.4498644919985928
2018091602,450,2552608.0,13.26657312791249
2018091602,516,2495438.0,11.927773513391521
2018091602,561,2541785.0,3.1200442374127526
2018091602,585,2555214.0,4.708220988811419
2018091602,658,2560907.0,6.523651839788899
2018091602,815,497236.0,9.148401106569894
2018091602,893,2543495.0,10.810493676718083
2018091602,917,2543495.0,12.707027890510181
2018091602,968,2495438.0,5.363482814815418
2018091602,1024,2555306.0,-3.7337191287586684
2018091602,1174,497236.0,14.38411906772615
2018091602,1240,2557991.0,5.439437374094384
2018091602,1422,2495448.0,13.284204622126948
2018091602,1509,2552608.0,6.401549148965107
2018091602,1533,2541785.0,12.634183446567615
2018091602,1562,2541785.0,8.448693653878523
2018091602,1663,2541785.0,6.963813404947046
2018091602,1768,2552429.0,20
2018091602,1813,2543495.0,12.15232432500309
2018091602,1837,2543495.0,15.05588765697974
2018091602,1910,2552608.0,7.321346343246023
2018091602,1976,2541785.0,7.551835613817107
2018091602,2048,2495448.0,6.37069313398735
2018091602,2093,497236.0,18.441471206554077
2018091602,2136,2556460.0,7.054701737365148
2018091602,2160,2543495.0,3.7336696384749484
2018091602,2212,2556460.0,10.154836690710157
2018091602,2366,2557991.0,10.766698190273114
2018091602,2478,497236.0,10.5
